Wartosci wlasne z Numerical Recipes: 
-4.02198e-07	4.43579e-07	-7.10793e-06	-0.00033598	-0.0133178	-0.712341	19.7862	

19.4524	19.7857	19.7862	19.7862	19.7862	19.7862	19.7862	19.7862	
-0.0115418	-0.712339	-0.71234	-0.71234	-0.71234	-0.71234	-0.71234	-0.71234	
-2.12149e-06	-0.0133163	-0.0133173	-0.0133173	-0.0133173	-0.0133173	-0.0133173	-0.0133173	
-9.65125e-07	-2.0049e-05	-0.000335241	-0.000335303	-0.000335303	-0.000335303	-0.000335303	-0.000335303	
-9.64948e-07	-1.05674e-06	-1.92218e-06	-6.05664e-06	-6.6803e-06	-6.69701e-06	-6.69741e-06	-6.69742e-06	
-9.64289e-07	-1.03178e-06	-1.03243e-06	-1.03244e-06	-1.03244e-06	-1.03244e-06	-1.03244e-06	-1.03244e-06	
-4.28976e-09	-1.16251e-07	-1.24659e-07	-1.27427e-07	-1.2845e-07	-1.28826e-07	-1.28964e-07	-1.29015e-07	
