1	19	0.00418395	-0.011383	0.00168362	-0.0158129	-4.80296e-05	0.0164779	0.0319789	0.000940275	-0.0200822	-0.00462324	
1	20	0.0021156	-0.00583771	0.000965731	-0.00827406	-0.00042986	0.00869945	0.0172249	-1.54024e-07	-0.0112026	-0.00154367	

2	1	0.00418369	-0.00168349	-0.0113826	0.0158135	-0.00157681	0.0164012	0.000940406	-0.0319788	0.00462422	-0.0200789	
2	2	0.00827394	-0.00364992	-0.0220634	0.0302218	-0.00153214	0.0309995	-4.76131e-07	-0.0593185	0.00504658	-0.0366042	
2	3	0.0121794	-0.00614711	-0.0313964	0.0419452	0.00140528	0.042316	-0.00418018	-0.0781487	-0.00141642	-0.0471809	
2	4	0.0158128	-0.00935723	-0.0388408	0.049941	0.00787587	0.0494589	-0.0120273	-0.085996	-0.0149411	-0.0513305	
2	5	0.0190929	-0.01337	-0.0440047	0.0534998	0.0177347	0.0522682	-0.022845	-0.0821633	-0.0330809	-0.0505846	
2	6	0.0219466	-0.0181684	-0.0466717	0.0523049	0.0300555	0.0513211	-0.034872	-0.0677911	-0.0515662	-0.0478879	
2	7	0.0243102	-0.023621	-0.0468162	0.046463	0.0432915	0.0477906	-0.0455979	-0.045598	-0.0657427	-0.0465139	
2	8	0.0261307	-0.0294873	-0.0446002	0.0364926	0.0555603	0.0431927	-0.052272	-0.0193533	-0.0721497	-0.0488747	
2	9	0.0273675	-0.0354344	-0.0403551	0.0232797	0.0650017	0.0390668	-0.0525038	0.00681356	-0.0696896	-0.0556409	
2	10	0.0279929	-0.0410616	-0.03455	0.00799839	0.0701327	0.0366575	-0.0448312	0.0291359	-0.0599843	-0.065473	
2	11	0.027993	-0.0459334	-0.0277467	-0.00799346	0.0701326	0.0366581	-0.0291361	0.0448304	-0.0467943	-0.0754666	
2	12	0.0273679	-0.0496173	-0.02055	-0.023275	0.0650014	0.0390684	-0.0068133	0.0525022	-0.0347036	-0.0821486	
2	13	0.0261313	-0.0517208	-0.0135527	-0.0364883	0.05556	0.0431952	0.0193541	0.0522701	-0.0275263	-0.0826852	
2	14	0.024311	-0.0519299	-0.00728534	-0.0464593	0.0432911	0.0477936	0.045599	0.0455957	-0.02699	-0.0758774	
2	15	0.0219475	-0.0500373	-0.00216984	-0.0523021	0.0300554	0.0513246	0.0677921	0.03487	-0.0321519	-0.0626004	
2	16	0.0190939	-0.0459673	0.00151397	-0.0534974	0.0177346	0.0522717	0.0821643	0.0228433	-0.0397523	-0.0455334	
2	17	0.0158136	-0.0397862	0.00365014	-0.0499392	0.00787594	0.0494623	0.0859967	0.0120259	-0.0453802	-0.0282715	
2	18	0.0121801	-0.0317044	0.00429151	-0.0419435	0.00140562	0.0423188	0.0781489	0.00417888	-0.0450452	-0.0141283	
2	19	0.00827442	-0.0220641	0.0036501	-0.0302209	-0.00153184	0.0310016	0.0593187	-4.84152e-07	-0.0366104	-0.00504463	
2	20	0.00418394	-0.0113185	0.00207191	-0.015813	-0.00157675	0.0164024	0.0319787	-0.000940827	-0.0205845	-0.000980402	

3	1	0.00615846	-0.0019315	-0.0163637	0.0219476	-0.00399765	0.0222921	0.00349202	-0.0421965	0.0101959	-0.0250842	
3	2	0.0121794	-0.00429123	-0.0317034	0.0419452	-0.00557094	0.0419713	0.00417899	-0.0781488	0.0141309	-0.0450372	
3	3	0.0179282	-0.0074569	-0.0450758	0.0582153	-0.00281196	0.0569018	-8.00081e-07	-0.102662	0.00778061	-0.0564317	
3	4	0.0232767	-0.0117071	-0.0556945	0.0693134	0.00525649	0.0658085	-0.00978606	-0.112447	-0.00918514	-0.0586553	
3	5	0.0281051	-0.0171855	-0.0629886	0.0742525	0.0184543	0.0684932	-0.0243079	-0.106636	-0.0332302	-0.0540505	
3	6	0.0323059	-0.0238758	-0.0666475	0.0725945	0.0354477	0.0658359	-0.0411652	-0.0868539	-0.0581293	-0.04703	
3	7	0.035785	-0.0315931	-0.0666388	0.0644858	0.0539836	0.0595939	-0.0568595	-0.0568599	-0.0770831	-0.0424801	
3	8	0.0384648	-0.0399905	-0.0632063	0.050648	0.0713141	0.0520201	-0.0675017	-0.0218136	-0.0850399	-0.044009	
3	9	0.0402853	-0.0485831	-0.0568419	0.0323095	0.0847163	0.0453998	-0.0696508	0.0126762	-0.0804167	-0.0526462	
3	10	0.0412059	-0.0567846	-0.0482378	0.0111005	0.0920184	0.0415765	-0.0611155	0.0415441	-0.0656238	-0.0664507	
3	11	0.0412061	-0.063956	-0.0382234	-0.0110948	0.0920182	0.0415772	-0.0415441	0.0611148	-0.046208	-0.0811613	
3	12	0.0402859	-0.0694602	-0.0276881	-0.032304	0.0847158	0.0454019	-0.0126757	0.0696494	-0.0289167	-0.0916663	
3	13	0.0384656	-0.0727185	-0.0175039	-0.0506426	0.0713134	0.0520232	0.0218144	0.0674995	-0.019353	-0.0937783	
3	14	0.035786	-0.073264	-0.00844845	-0.0644814	0.0539832	0.0595979	0.0568609	0.0568573	-0.0200378	-0.0857033	
3	15	0.0323071	-0.070787	-0.00113971	-0.0725904	0.0354471	0.0658407	0.0868549	0.0411629	-0.0295502	-0.0686862	
3	16	0.0281064	-0.0651687	0.00401589	-0.0742494	0.0184543	0.0684979	0.106637	0.0243057	-0.0430499	-0.0466144	
3	17	0.0232778	-0.0564988	0.00685317	-0.0693108	0.00525666	0.0658131	0.112448	0.0097843	-0.0539911	-0.0247114	
3	18	0.0179293	-0.0450771	0.00745721	-0.0582136	-0.00281167	0.0569057	0.102662	-7.92974e-07	-0.0564412	-0.00777694	
3	19	0.0121801	-0.0313971	0.00614743	-0.0419437	-0.00557066	0.0419741	0.0781487	-0.00418016	-0.0471885	0.00141915	
3	20	0.00615883	-0.0161144	0.00344153	-0.0219469	-0.00399746	0.0222937	0.0421963	-0.00349265	-0.0269117	0.00302916	

4	1	0.00799566	-0.00153587	-0.0205497	0.0261315	-0.00796165	0.0258828	0.00784689	-0.0465514	0.0182576	-0.0259429	
4	2	0.0158127	-0.00365001	-0.0397851	0.049941	-0.0127137	0.0484416	0.0120262	-0.0859963	0.0282741	-0.0453718	
4	3	0.0232767	-0.00685292	-0.0564976	0.0693133	-0.011719	0.0649698	0.00978474	-0.112448	0.0247152	-0.053981	
4	4	0.0302206	-0.0115273	-0.0696796	0.0825269	-0.0036505	0.0738766	-9.11883e-07	-0.122233	0.00704797	-0.0511142	
4	5	0.0364896	-0.0178783	-0.0786043	0.0884078	0.0113116	0.0749629	-0.0164606	-0.114484	-0.020235	-0.039941	
4	6	0.0419435	-0.0259019	-0.08288	0.0864331	0.0314836	0.0694267	-0.0368103	-0.0912091	-0.0491383	-0.0263064	
4	7	0.0464606	-0.0353723	-0.0824759	0.0767792	0.0539841	0.0595934	-0.0568597	-0.05686	-0.0709107	-0.016656	
4	8	0.0499397	-0.045852	-0.0777164	0.0603026	0.0752784	0.0484293	-0.0718565	-0.0174586	-0.0790569	-0.0157576	
4	9	0.0523033	-0.0567207	-0.0692475	0.0384685	0.0918594	0.0389292	-0.077498	0.0205237	-0.0715706	-0.0250126	
4	10	0.0534985	-0.0672235	-0.0579727	0.0132158	0.100926	0.0335081	-0.070901	0.0513299	-0.0516144	-0.0419446	
4	11	0.0534987	-0.0765343	-0.0449705	-0.0132105	0.100925	0.0335088	-0.0513296	0.0709007	-0.0264062	-0.061044	
4	12	0.052304	-0.0838258	-0.0313963	-0.038463	0.0918585	0.0389315	-0.020523	0.0774972	-0.00470669	-0.075673	
4	13	0.0499407	-0.0883431	-0.0183795	-0.0602976	0.0752775	0.0484328	0.0174593	0.0718551	0.00622628	-0.080374	
4	14	0.0464618	-0.089474	-0.00692562	-0.0767744	0.0539832	0.0595979	0.0568607	0.0568579	0.00315358	-0.072773	
4	15	0.041945	-0.0868069	0.00217051	-0.0864292	0.0314832	0.069432	0.0912096	0.0368085	-0.0120324	-0.0544225	
4	16	0.0364911	-0.0801754	0.00838931	-0.0884043	0.0113114	0.0749683	0.114484	0.0164589	-0.0329826	-0.0302855	
4	17	0.0302221	-0.0696808	0.0115276	-0.0825242	-0.00365035	0.073882	0.122233	-8.9308e-07	-0.0511237	-0.00704315	
4	18	0.0232779	-0.0556956	0.0117075	-0.0693112	-0.0117188	0.0649742	0.112447	-0.00978608	-0.0586645	0.00918936	
4	19	0.0158137	-0.0388417	0.00935748	-0.0499397	-0.0127136	0.0484447	0.0859959	-0.0120273	-0.0513378	0.0149443	
4	20	0.00799613	-0.0199497	0.00516398	-0.0261308	-0.00796165	0.0258845	0.0465512	-0.00784752	-0.0299197	0.0105577	

5	1	0.00965424	-0.000391551	-0.0237648	0.0279933	-0.0133803	0.0270931	0.013618	-0.0446567	0.0278074	-0.0237203	
5	2	0.0190929	-0.00151387	-0.0459663	0.0534996	-0.0228013	0.0502653	0.022844	-0.0821638	0.0455355	-0.0397448	
5	3	0.0281051	-0.00401573	-0.0651675	0.0742523	-0.0251169	0.0663404	0.0243063	-0.106636	0.0466175	-0.0430408	
5	4	0.0364896	-0.00838928	-0.0801743	0.0884076	-0.0186462	0.0734828	0.0164589	-0.114484	0.0302895	-0.0329744	
5	5	0.044059	-0.0149109	-0.090129	0.0947073	-0.00353424	0.0715337	-9.62689e-07	-0.105009	0.00186485	-0.0135202	
5	6	0.0506443	-0.0236008	-0.0945772	0.0925923	0.0182527	0.0620124	-0.0221947	-0.0804698	-0.0291036	0.00813096	
5	7	0.0560982	-0.0342093	-0.0934972	0.0822499	0.0432922	0.0477899	-0.0455982	-0.0455985	-0.0521374	0.0240805	
5	8	0.0602991	-0.0462262	-0.0872945	0.0645994	0.0673646	0.0324999	-0.06495	-0.00667533	-0.0594664	0.0284754	
5	9	0.0631529	-0.0589167	-0.0767589	0.0412087	0.0862713	0.0197999	-0.0753486	0.0296586	-0.0487239	0.0195497	
5	10	0.064596	-0.0713796	-0.0629887	0.0141569	0.0966552	0.0126322	-0.0733181	0.0576236	-0.0237664	0.00024239	
5	11	0.0645964	-0.0826218	-0.0472895	-0.0141529	0.0966547	0.0126332	-0.0576231	0.0733185	0.00667097	-0.0228189	
5	12	0.0631537	-0.0916443	-0.0310559	-0.0412046	0.0862708	0.019802	-0.0296582	0.0753484	0.0320107	-0.0416197	
5	13	0.0603001	-0.0975312	-0.0156488	-0.0645952	0.0673634	0.0325034	0.00667592	0.0649495	0.0435085	-0.0495443	
5	14	0.0560998	-0.099533	-0.0022747	-0.0822459	0.0432914	0.0477944	0.0455985	0.0455972	0.0372913	-0.0436764	
5	15	0.0506459	-0.0971393	0.00811629	-0.0925886	0.0182519	0.0620174	0.0804693	0.0221934	0.0157006	-0.0258164	
5	16	0.0440609	-0.0901297	0.0149106	-0.0947042	-0.00353458	0.0715393	0.105008	-3.80212e-07	-0.0135258	-0.0018607	
5	17	0.0364913	-0.0786053	0.0178784	-0.088405	-0.0186464	0.073488	0.114483	-0.0164602	-0.039948	0.0202397	
5	18	0.0281067	-0.0629896	0.0171859	-0.0742504	-0.0251167	0.0663448	0.106635	-0.0243074	-0.0540574	0.0332345	
5	19	0.019094	-0.0440053	0.0133704	-0.0534984	-0.0228012	0.0502686	0.0821627	-0.0228448	-0.0505902	0.0330841	
5	20	0.00965486	-0.0226251	0.00728285	-0.0279928	-0.0133803	0.0270949	0.0446562	-0.0136185	-0.0303635	0.0203525	

6	1	0.0110973	0.00152696	-0.0259011	0.0273681	-0.0198093	0.026253	0.0198739	-0.0370995	0.0371514	-0.0204195	
6	2	0.0219466	0.00216981	-0.0500366	0.0523046	-0.0349688	0.0481084	0.0348708	-0.0677919	0.0626012	-0.0321462	
6	3	0.0323058	0.00113957	-0.0707862	0.0725941	-0.0417649	0.0620209	0.0411638	-0.0868548	0.0686878	-0.029544	
6	4	0.0419435	-0.00217082	-0.0868063	0.0864328	-0.038174	0.065985	0.0368087	-0.09121	0.0544246	-0.0120267	
6	5	0.0506443	-0.00811682	-0.097139	0.0925921	-0.0242758	0.0599111	0.0221926	-0.0804703	0.0258191	0.0157041	
6	6	0.0582138	-0.0167571	-0.101286	0.090524	-0.00225385	0.0456312	-1.00675e-06	-0.0569749	-0.00623966	0.0452626	
6	7	0.0644829	-0.027834	-0.0992448	0.0804124	0.024026	0.0265207	-0.0253057	-0.0253057	-0.0297855	0.0674653	
6	8	0.0693116	-0.0407866	-0.0914989	0.0631556	0.0497688	0.00681774	-0.0483616	0.00861188	-0.0359525	0.0754977	
6	9	0.0725918	-0.0547894	-0.0789701	0.0402875	0.0701922	-0.0092261	-0.0640095	0.0386534	-0.0220712	0.0672627	
6	10	0.0742507	-0.0688194	-0.0629303	0.0138395	0.0814659	-0.0181958	-0.0683638	0.0596546	0.0073919	0.0460935	
6	11	0.0742511	-0.0817418	-0.0448845	-0.0138377	0.0814657	-0.0181952	-0.0596537	0.0683647	0.0423787	0.0195856	
6	12	0.0725926	-0.0924083	-0.0264364	-0.0402854	0.0701914	-0.00922396	-0.0386528	0.06401	0.0707303	-0.00304889	
6	13	0.069313	-0.0997594	-0.00914483	-0.0631532	0.0497679	0.00682093	-0.00861198	0.0483618	0.0824133	-0.0141827	
6	14	0.0644845	-0.102921	0.00561203	-0.0804097	0.0240248	0.0265246	0.0253051	0.0253054	0.0730099	-0.0104179	
6	15	0.0582158	-0.101286	0.0167564	-0.090521	-0.00225463	0.0456359	0.0569733	4.53787e-07	0.0452619	0.00624263	
6	16	0.0506462	-0.0945772	0.0236005	-0.0925894	-0.0242765	0.0599159	0.080468	-0.0221934	0.00812885	0.0291076	
6	17	0.0419455	-0.0828804	0.0259018	-0.0864305	-0.0381742	0.0659898	0.0912072	-0.0368095	-0.0263095	0.0491423	
6	18	0.0323075	-0.0666477	0.0238761	-0.0725921	-0.041765	0.0620252	0.086852	-0.0411645	-0.0470335	0.058133	
6	19	0.0219479	-0.0466721	0.0181688	-0.0523035	-0.0349687	0.0481113	0.0677897	-0.0348715	-0.0478911	0.0515687	
6	20	0.0110979	-0.0240293	0.00978716	-0.0273676	-0.0198093	0.0262545	0.0370985	-0.0198742	-0.0297133	0.0302408	

7	1	0.0122923	0.00415983	-0.0269228	0.0243113	-0.0265225	0.0240243	0.0253044	-0.0253054	0.044456	-0.0182593	
7	2	0.0243102	0.00728486	-0.0519295	0.0464626	-0.0477919	0.0432903	0.045597	-0.045599	0.0758768	-0.0269869	
7	3	0.0357849	0.00844789	-0.0732636	0.0644853	-0.0595954	0.053982	0.0568585	-0.0568612	0.0857027	-0.0200345	
7	4	0.0464605	0.0069249	-0.0894739	0.0767788	-0.0595951	0.0539816	0.0568583	-0.0568613	0.072773	0.00315591	
7	5	0.0560982	0.00227381	-0.0995333	0.0822494	-0.0477912	0.0432896	0.0455965	-0.0455995	0.043677	0.0372922	
7	6	0.0644829	-0.00561297	-0.102921	0.0804123	-0.0265216	0.0240232	0.0253036	-0.0253062	0.0104192	0.0730094	
7	7	0.071427	-0.0164884	-0.0996612	0.0714296	9.35514e-07	-1.72853e-06	-1.01875e-06	-1.02445e-06	-0.013796	0.100068	
7	8	0.0767756	-0.0297617	-0.0903122	0.0561003	0.0265234	-0.0240264	-0.0253058	0.0253047	-0.0191898	0.110864	
7	9	0.0804093	-0.0445426	-0.0759119	0.0357863	0.0477925	-0.0432925	-0.0455982	0.0455982	-0.00283712	0.103032	
7	10	0.082247	-0.0597144	-0.0578805	0.0122926	0.0595957	-0.053984	-0.0568596	0.0568604	0.0302927	0.0802355	
7	11	0.0822471	-0.0740285	-0.0378914	-0.0122933	0.0595954	-0.0539835	-0.0568592	0.0568608	0.0690474	0.0508729	
7	12	0.0804106	-0.0862127	-0.0177207	-0.0357866	0.0477918	-0.0432907	-0.0455974	0.0455992	0.0999585	0.0251486	
7	13	0.0767772	-0.095085	0.000910489	-0.0561001	0.0265224	-0.0240237	-0.0253046	0.0253063	0.111923	0.0115261	
7	14	0.0714291	-0.0996607	0.0164875	-0.0714286	1.27475e-07	1.82725e-06	-2.59452e-07	1.3453e-06	0.10007	0.0137978	
7	15	0.064485	-0.099244	0.0278334	-0.0804104	-0.0265224	0.024027	0.0253038	-0.0253036	0.0674674	0.029788	
7	16	0.0561004	-0.0934966	0.0342089	-0.0822473	-0.0477917	0.0432937	0.045596	-0.0455968	0.0240823	0.0521402	
7	17	0.0464626	-0.0824754	0.0353721	-0.0767763	-0.0595954	0.0539855	0.0568571	-0.0568586	-0.016655	0.0709133	
7	18	0.0357867	-0.0666386	0.0315932	-0.0644834	-0.0595954	0.0539853	0.056857	-0.0568589	-0.0424797	0.0770853	
7	19	0.0243115	-0.046816	0.0236211	-0.0464611	-0.0477918	0.0432927	0.0455957	-0.0455973	-0.0465139	0.0657442	
7	20	0.012293	-0.0241485	0.0126088	-0.0243106	-0.0265225	0.0240256	0.0253037	-0.0253046	-0.029609	0.037857	

8	1	0.0132129	0.00736423	-0.0268671	0.0190942	-0.0326432	0.021259	0.0284866	-0.0112628	0.0483537	-0.0188775	
8	2	0.0261306	0.0135521	-0.051721	0.036492	-0.0595474	0.0375053	0.0522716	-0.0193544	0.0826831	-0.0275259	
8	3	0.0384647	0.0175028	-0.0727186	0.0506474	-0.0760945	0.0447368	0.0675011	-0.0218151	0.0937758	-0.0193531	
8	4	0.0499396	0.0183784	-0.0883433	0.0603019	-0.079685	0.0407727	0.0718559	-0.0174602	0.0803714	0.00622545	
8	5	0.060299	0.0156476	-0.0975316	0.0645989	-0.070239	0.0257011	0.0649491	-0.00667683	0.0495423	0.043507	
8	6	0.0693115	0.00914375	-0.0997599	0.0631552	-0.050197	0.00187853	0.0483601	0.00861073	0.0141818	0.0824117	
8	7	0.0767756	-0.000911542	-0.0950855	0.0561002	-0.0240242	-0.0265239	0.0253036	0.025304	-0.0115256	0.111921	
8	8	0.0825248	-0.0139198	-0.084135	0.0440601	0.00268523	-0.0543337	-1.0937e-06	0.0397487	-0.017076	0.123854	
8	9	0.0864308	-0.0289522	-0.0680439	0.0281053	0.0243248	-0.0763917	-0.0231355	0.0484911	0.000669326	0.115658	
8	10	0.0884058	-0.0448277	-0.0483528	0.00965299	0.036394	-0.0885664	-0.0403028	0.0490137	0.036365	0.0912674	
8	11	0.0884066	-0.0602135	-0.0268667	-0.00965653	0.0363938	-0.0885659	-0.0490124	0.0403042	0.0780215	0.0597061	
8	12	0.0864319	-0.0737423	-0.00549522	-0.0281081	0.0243244	-0.0763904	-0.0484901	0.0231365	0.111162	0.0319426	
8	13	0.0825268	-0.0841343	0.0139188	-0.0440618	0.00268472	-0.0543316	-0.0397487	1.93901e-06	0.123855	0.0170771	
8	14	0.0767779	-0.0903116	0.0297608	-0.0561006	-0.0240248	-0.0265212	-0.0253052	-0.025303	0.110866	0.0191913	
8	15	0.0693138	-0.0914982	0.0407859	-0.0631545	-0.0501975	0.00188153	-0.00861353	-0.0483598	0.0755018	0.0359539	
8	16	0.0603015	-0.0872935	0.0462255	-0.064597	-0.0702394	0.025704	0.0066725	-0.0649488	0.0284803	0.0594674	
8	17	0.0499417	-0.0777155	0.0458516	-0.0602999	-0.0796853	0.0407755	0.0174552	-0.0718559	-0.0157527	0.0790575	
8	18	0.0384665	-0.0632055	0.0399903	-0.050645	-0.0760946	0.0447392	0.02181	-0.0675011	-0.0440052	0.0850401	
8	19	0.0261319	-0.0445996	0.0294873	-0.0364903	-0.0595475	0.0375071	0.0193504	-0.0522717	-0.0488722	0.0721497	
8	20	0.0132136	-0.0230634	0.0156248	-0.0190934	-0.0326432	0.0212599	0.0112606	-0.0284866	-0.0312574	0.0414414	

9	1	0.0138382	0.0109265	-0.0258374	0.0121808	-0.0373082	0.018821	0.0281971	0.00284009	0.0483912	-0.0227427	
9	2	0.0273674	0.020549	-0.0496175	0.0232792	-0.0685363	0.0324687	0.0525044	0.00681243	0.082145	-0.0347055	
9	3	0.0402852	0.0276868	-0.0694607	0.0323089	-0.0887787	0.0368274	0.0696514	0.0126746	0.0916614	-0.0289194	
9	4	0.0523032	0.0313948	-0.0838262	0.0384678	-0.0952492	0.0296843	0.0774988	0.0205219	0.0756682	-0.00470996	
9	5	0.0631528	0.0310546	-0.0916448	0.041208	-0.0878022	0.0111991	0.0753486	0.0296569	0.0416153	0.0320075	
9	6	0.0725917	0.026435	-0.0924087	0.040287	-0.0689401	-0.0161005	0.0640087	0.0386519	0.00304606	0.0707282	
9	7	0.0804092	0.0177195	-0.0862132	0.0357859	-0.0432909	-0.0477928	0.0455967	0.045597	-0.0251496	0.0999576	
9	8	0.0864308	0.00549414	-0.0737431	0.0281051	-0.0166752	-0.0784175	0.0231331	0.0484905	-0.0319419	0.111163	
9	9	0.0905213	-0.00929975	-0.0562104	0.0179268	0.00506642	-0.102538	-1.10183e-06	0.0456906	-0.0140222	0.101702	
9	10	0.0925904	-0.0254461	-0.0352431	0.00615603	0.0172405	-0.115803	-0.0206403	0.0363361	0.0230264	0.0757134	
9	11	0.0925906	-0.0415597	-0.0127403	-0.00616164	0.0172405	-0.115803	-0.0363345	0.0206418	0.0666542	0.042658	
9	12	0.0905227	-0.0562094	0.00929869	-0.0179316	0.00506638	-0.102537	-0.0456892	2.00421e-06	0.1017	0.014024	
9	13	0.0864326	-0.0680431	0.0289512	-0.0281084	-0.0166754	-0.0784162	-0.0484899	-0.0231324	0.115658	-0.000667762	
9	14	0.0804114	-0.0759111	0.0445417	-0.0357875	-0.0432911	-0.0477911	-0.0455978	-0.0455962	0.103035	0.00283788	
9	15	0.0725943	-0.0789693	0.0547884	-0.0402869	-0.0689401	-0.0160987	-0.0386546	-0.0640082	0.0672677	0.0220713	
9	16	0.0631551	-0.0767579	0.0589159	-0.0412068	-0.0878023	0.0112009	-0.0296612	-0.0753482	0.0195564	0.048723	
9	17	0.0523054	-0.0692463	0.0567199	-0.0384653	-0.0952491	0.0296858	-0.0205273	-0.0774981	-0.0250055	0.0715693	
9	18	0.0402869	-0.0568408	0.0485827	-0.0323064	-0.0887787	0.0368288	-0.0126799	-0.0696509	-0.05264	0.080415	
9	19	0.0273686	-0.0403544	0.0354342	-0.023277	-0.0685361	0.0324698	-0.00681678	-0.052504	-0.0556364	0.069688	
9	20	0.0138389	-0.0209411	0.0186657	-0.0121796	-0.0373081	0.0188215	-0.00284244	-0.028197	-0.0349874	0.0404312	

10	1	0.0141545	0.0145777	-0.023992	0.00418501	-0.0398306	0.0174076	0.0237076	0.0149958	0.0451686	-0.0289759	
10	2	0.0279928	0.0277457	-0.0459342	0.0079979	-0.0734047	0.0295653	0.0448329	0.0291349	0.0754617	-0.0467976	
10	3	0.0412058	0.0382219	-0.0639567	0.0110999	-0.0956689	0.0323028	0.0611178	0.0415428	0.0811553	-0.0462122	
10	4	0.0534984	0.044969	-0.076535	0.0132151	-0.103737	0.0233957	0.070903	0.0513282	0.0610372	-0.0264109	
10	5	0.0645959	0.0472879	-0.0826223	0.0141562	-0.0974296	0.00304252	0.0733196	0.0576219	0.0228131	0.00666704	
10	6	0.0742506	0.044883	-0.0817424	0.0138389	-0.0792752	-0.0261379	0.0683641	0.0596529	-0.0195899	0.0423762	
10	7	0.0822469	0.03789	-0.0740292	0.0122921	-0.0539835	-0.0595959	0.0568587	0.0568589	-0.050875	0.0690473	
10	8	0.0884057	0.0268654	-0.0602144	0.00965266	-0.027486	-0.0917226	0.0403013	0.0490126	-0.0597058	0.0780239	
10	9	0.0925903	0.0127392	-0.0415609	0.00615585	-0.0057413	-0.116939	0.0206388	0.0363356	-0.0426562	0.0666586	
10	10	0.0947061	-0.00326741	-0.0197506	0.0021122	0.00646162	-0.130783	-4.56653e-07	0.0195727	-0.00540823	0.0392219	
10	11	0.0947064	-0.0197494	0.00326642	-0.00211886	0.00646171	-0.130783	-0.0195708	1.58325e-06	0.0392166	0.00541124	
10	12	0.0925912	-0.0352421	0.0254448	-0.00616184	-0.00574132	-0.116939	-0.0363337	-0.020638	0.0757098	-0.0230239	
10	13	0.0884074	-0.0483517	0.0448265	-0.00965708	-0.027486	-0.0917221	-0.0490115	-0.040301	0.0912664	-0.0363635	
10	14	0.0822491	-0.0578795	0.0597134	-0.0122944	-0.0539835	-0.0595954	-0.0568589	-0.0568585	0.0802376	-0.0302927	
10	15	0.0742528	-0.0629293	0.0688184	-0.0138395	-0.079275	-0.0261374	-0.0596547	-0.0683636	0.0460986	-0.00739345	
10	16	0.0645983	-0.0629875	0.0713786	-0.0141548	-0.0974292	0.00304314	-0.0576256	-0.0733187	0.000249331	0.0237637	
10	17	0.0535003	-0.0579713	0.0672227	-0.0132129	-0.103737	0.0233961	-0.051333	-0.0709019	-0.0419368	0.0516108	
10	18	0.0412075	-0.0482365	0.056784	-0.0110969	-0.0956686	0.0323031	-0.0415478	-0.0611165	-0.0664437	0.0656202	
10	19	0.0279939	-0.034549	0.0410613	-0.00799543	-0.0734045	0.0295655	-0.0291391	-0.044832	-0.0654678	0.0599813	
10	20	0.0141551	-0.0180178	0.021528	-0.00418349	-0.0398305	0.0174078	-0.0149982	-0.023707	-0.0401152	0.0356418	

11	1	0.0141546	0.0180177	-0.0215288	-0.00418264	-0.0398306	0.0174081	0.0149981	0.0237056	0.0401153	-0.0356454	
11	2	0.0279929	0.034549	-0.0410626	-0.00799394	-0.0734049	0.0295658	0.029139	0.0448298	0.0654681	-0.0599882	
