-7.11443	-0.0583717	0.0963203	-0.036397	0.0184075	0.0511232	-0.0813483	
-7.01493	-0.0597651	0.0975326	-0.032605	0.0111956	0.0554292	-0.0837493	
-6.91542	-0.0611117	0.098598	-0.0286463	0.00390759	0.0589996	-0.0848176	
-6.81592	-0.0624116	0.0995189	-0.0245453	-0.0034062	0.0618088	-0.0845744	
-6.71642	-0.0636654	0.100298	-0.0203258	-0.0106981	0.0638436	-0.0830606	
-6.61692	-0.0648734	0.100939	-0.0160111	-0.0179234	0.0651014	-0.0803351	
-6.51741	-0.0660361	0.101445	-0.0116235	-0.0250404	0.0655905	-0.0764723	
-6.41791	-0.0671541	0.101818	-0.00718467	-0.0320105	0.065328	-0.0715591	
-6.31841	-0.068228	0.102063	-0.00271508	-0.0387986	0.0643397	-0.0656928	
-6.21891	-0.0692585	0.102184	0.00176577	-0.0453728	0.0626586	-0.0589784	
-6.1194	-0.0702463	0.102183	0.00623953	-0.0517048	0.0603238	-0.0515264	
-6.0199	-0.0711922	0.102065	0.010689	-0.0577694	0.0573796	-0.0434505	
-5.9204	-0.072097	0.101834	0.0150983	-0.063545	0.0538746	-0.0348654	
-5.8209	-0.0729615	0.101494	0.0194525	-0.0690131	0.0498602	-0.0258851	
-5.72139	-0.0737865	0.101048	0.0237383	-0.0741584	0.0453901	-0.0166212	
-5.62189	-0.0745731	0.100501	0.0279434	-0.0789684	0.0405192	-0.00718136	
-5.52239	-0.0753221	0.0998565	0.0320567	-0.0834339	0.0353028	0.00233189	
-5.42289	-0.0760345	0.0991189	0.0360684	-0.0875481	0.0297961	0.0118221	
-5.32338	-0.0767113	0.0982921	0.03997	-0.0913068	0.024053	0.0212	
-5.22388	-0.0773534	0.09738	0.0437539	-0.0947083	0.018126	0.0303835	
-5.12438	-0.0779618	0.0963865	0.0474137	-0.0977529	0.0120656	0.0392989	
-5.02488	-0.0785376	0.0953155	0.0509442	-0.100443	0.00591973	0.0478807	
-4.92537	-0.0790819	0.0941708	0.054341	-0.102783	-0.00026646	0.0560714	
-4.82587	-0.0795955	0.0929562	0.0576009	-0.104779	-0.0064509	0.0638223	
-4.72637	-0.0800796	0.0916752	0.0607214	-0.106438	-0.0125948	0.0710925	
-4.62687	-0.0805351	0.0903315	0.063701	-0.107769	-0.0186628	0.0778492	
-4.52736	-0.0809632	0.0889286	0.0665389	-0.108781	-0.0246231	0.0840669	
-4.42786	-0.0813649	0.0874699	0.0692351	-0.109485	-0.0304472	0.0897273	
-4.32836	-0.0817411	0.0859587	0.0717903	-0.109893	-0.0361103	0.0948189	
-4.22886	-0.0820929	0.0843982	0.0742058	-0.110016	-0.0415908	0.099336	
-4.12935	-0.0824213	0.0827914	0.0764834	-0.109868	-0.0468708	0.103279	
-4.02985	-0.0827273	0.0811414	0.0786255	-0.109461	-0.0519351	0.106652	
-3.93035	-0.0830119	0.079451	0.0806349	-0.108809	-0.0567719	0.109465	
-3.83085	-0.083276	0.0777231	0.0825149	-0.107925	-0.0613722	0.111731	
-3.73134	-0.0835206	0.0759602	0.0842691	-0.106822	-0.0657294	0.113467	
-3.63184	-0.0837468	0.0741649	0.0859014	-0.105513	-0.0698398	0.114691	
-3.53234	-0.0839553	0.0723397	0.0874159	-0.104013	-0.0737017	0.115427	
-3.43284	-0.0841471	0.0704868	0.0888172	-0.102333	-0.0773155	0.115697	
-3.33333	-0.0843231	0.0686085	0.0901096	-0.100487	-0.0806834	0.115526	
-3.23383	-0.0844841	0.0667068	0.0912981	-0.0984864	-0.0838096	0.11494	
-3.13433	-0.0846311	0.0647838	0.0923873	-0.0963437	-0.0866992	0.113965	
-3.03483	-0.0847649	0.0628413	0.0933823	-0.0940704	-0.0893591	0.112628	
-2.93532	-0.0848861	0.060881	0.0942878	-0.0916774	-0.0917969	0.110955	
-2.83582	-0.0849958	0.0589047	0.095109	-0.0891753	-0.0940214	0.108973	
-2.73632	-0.0850945	0.0569139	0.0958507	-0.0865742	-0.0960418	0.106708	
-2.63682	-0.085183	0.05491	0.0965178	-0.0838835	-0.0978682	0.104184	
-2.53731	-0.0852622	0.0528944	0.0971151	-0.0811123	-0.099511	0.101426	
-2.43781	-0.0853325	0.0508684	0.0976475	-0.078269	-0.100981	0.098457	
-2.33831	-0.0853948	0.0488331	0.0981196	-0.0753615	-0.102289	0.0952985	
-2.23881	-0.0854496	0.0467897	0.0985359	-0.072397	-0.103446	0.0919714	
-2.1393	-0.0854977	0.0447391	0.0989009	-0.0693824	-0.104463	0.0884952	
-2.0398	-0.0855394	0.0426822	0.0992188	-0.066324	-0.105351	0.084888	
-1.9403	-0.0855755	0.0406198	0.0994938	-0.0632274	-0.106121	0.0811665	
-1.8408	-0.0856065	0.0385528	0.0997299	-0.060098	-0.106783	0.0773461	
-1.74129	-0.0856328	0.0364818	0.0999309	-0.0569404	-0.107348	0.0734409	
-1.64179	-0.085655	0.0344073	0.1001	-0.053759	-0.107824	0.0694636	
-1.54229	-0.0856735	0.0323301	0.100242	-0.0505575	-0.108222	0.0654258	
-1.44279	-0.0856887	0.0302504	0.100358	-0.0473394	-0.108551	0.0613376	
-1.34328	-0.0857011	0.0281689	0.100453	-0.0441077	-0.108818	0.057208	
-1.24378	-0.0857111	0.0260858	0.100529	-0.040865	-0.109033	0.053045	
-1.14428	-0.0857189	0.0240014	0.100589	-0.0376136	-0.109201	0.0488555	
-1.04478	-0.0857249	0.0219161	0.100635	-0.0343553	-0.109332	0.0446452	
-0.945274	-0.0857295	0.0198301	0.10067	-0.0310919	-0.10943	0.0404191	
-0.845771	-0.0857328	0.0177435	0.100695	-0.0278246	-0.109501	0.0361813	
-0.746269	-0.0857351	0.0156565	0.100713	-0.0245545	-0.109552	0.0319352	
-0.646766	-0.0857367	0.0135692	0.100725	-0.0212826	-0.109585	0.0276832	
-0.547264	-0.0857376	0.0114818	0.100733	-0.0180094	-0.109607	0.0234275	
-0.447761	-0.0857382	0.00939428	0.100737	-0.0147355	-0.109619	0.0191695	
-0.348259	-0.0857385	0.00730669	0.100739	-0.0114611	-0.109626	0.0149102	
-0.248756	-0.0857386	0.00521907	0.10074	-0.00818656	-0.109628	0.0106503	
-0.149254	-0.0857387	0.00313145	0.100741	-0.00491195	-0.109629	0.00639022	
-0.0497512	-0.0857387	0.00104382	0.100741	-0.00163732	-0.10963	0.00213007	
0.0497512	-0.0857387	-0.00104382	0.100741	0.00163732	-0.10963	-0.00213007	
0.149254	-0.0857387	-0.00313145	0.100741	0.00491195	-0.109629	-0.00639022	
0.248756	-0.0857386	-0.00521907	0.10074	0.00818656	-0.109628	-0.0106503	
0.348259	-0.0857385	-0.00730669	0.100739	0.0114611	-0.109626	-0.0149102	
0.447761	-0.0857382	-0.00939428	0.100737	0.0147355	-0.109619	-0.0191695	
0.547264	-0.0857376	-0.0114818	0.100733	0.0180094	-0.109607	-0.0234275	
0.646766	-0.0857367	-0.0135692	0.100725	0.0212826	-0.109585	-0.0276832	
0.746269	-0.0857351	-0.0156565	0.100713	0.0245545	-0.109552	-0.0319352	
0.845771	-0.0857328	-0.0177435	0.100695	0.0278246	-0.109501	-0.0361813	
0.945274	-0.0857295	-0.0198301	0.10067	0.0310919	-0.10943	-0.0404191	
1.04478	-0.0857249	-0.0219161	0.100635	0.0343553	-0.109332	-0.0446452	
1.14428	-0.0857189	-0.0240014	0.100589	0.0376136	-0.109201	-0.0488555	
1.24378	-0.0857111	-0.0260858	0.100529	0.040865	-0.109033	-0.053045	
1.34328	-0.0857011	-0.0281689	0.100453	0.0441077	-0.108818	-0.057208	
1.44279	-0.0856887	-0.0302504	0.100358	0.0473394	-0.108551	-0.0613376	
1.54229	-0.0856735	-0.0323301	0.100242	0.0505575	-0.108222	-0.0654258	
1.64179	-0.085655	-0.0344073	0.1001	0.053759	-0.107824	-0.0694636	
1.74129	-0.0856328	-0.0364818	0.0999309	0.0569404	-0.107348	-0.0734409	
1.8408	-0.0856065	-0.0385528	0.0997299	0.060098	-0.106783	-0.0773461	
1.9403	-0.0855755	-0.0406198	0.0994938	0.0632274	-0.106121	-0.0811665	
2.0398	-0.0855394	-0.0426822	0.0992188	0.066324	-0.105351	-0.084888	
2.1393	-0.0854977	-0.0447391	0.0989009	0.0693824	-0.104463	-0.0884952	
2.23881	-0.0854496	-0.0467897	0.0985359	0.072397	-0.103446	-0.0919714	
2.33831	-0.0853948	-0.0488331	0.0981196	0.0753615	-0.102289	-0.0952985	
2.43781	-0.0853325	-0.0508684	0.0976475	0.078269	-0.100981	-0.098457	
2.53731	-0.0852622	-0.0528944	0.0971151	0.0811123	-0.099511	-0.101426	
2.63682	-0.085183	-0.05491	0.0965178	0.0838835	-0.0978682	-0.104184	
2.73632	-0.0850945	-0.0569139	0.0958507	0.0865742	-0.0960418	-0.106708	
2.83582	-0.0849958	-0.0589047	0.095109	0.0891753	-0.0940214	-0.108973	
2.93532	-0.0848861	-0.060881	0.0942878	0.0916774	-0.0917969	-0.110955	
3.03483	-0.0847649	-0.0628413	0.0933823	0.0940704	-0.0893591	-0.112628	
3.13433	-0.0846311	-0.0647838	0.0923873	0.0963437	-0.0866992	-0.113965	
3.23383	-0.0844841	-0.0667068	0.0912981	0.0984864	-0.0838096	-0.11494	
3.33333	-0.0843231	-0.0686085	0.0901096	0.100487	-0.0806834	-0.115526	
3.43284	-0.0841471	-0.0704868	0.0888172	0.102333	-0.0773155	-0.115697	
3.53234	-0.0839553	-0.0723397	0.0874159	0.104013	-0.0737017	-0.115427	
3.63184	-0.0837468	-0.0741649	0.0859014	0.105513	-0.0698398	-0.114691	
3.73134	-0.0835206	-0.0759602	0.0842691	0.106822	-0.0657294	-0.113467	
3.83085	-0.083276	-0.0777231	0.0825149	0.107925	-0.0613722	-0.111731	
3.93035	-0.0830119	-0.079451	0.0806349	0.108809	-0.0567719	-0.109465	
4.02985	-0.0827273	-0.0811414	0.0786255	0.109461	-0.0519351	-0.106652	
4.12935	-0.0824213	-0.0827914	0.0764834	0.109868	-0.0468708	-0.103279	
4.22886	-0.0820929	-0.0843982	0.0742058	0.110016	-0.0415908	-0.099336	
4.32836	-0.0817411	-0.0859587	0.0717903	0.109893	-0.0361103	-0.0948189	
4.42786	-0.0813649	-0.0874699	0.0692351	0.109485	-0.0304472	-0.0897273	
4.52736	-0.0809632	-0.0889286	0.0665389	0.108781	-0.0246231	-0.0840669	
4.62687	-0.0805351	-0.0903315	0.063701	0.107769	-0.0186628	-0.0778492	
4.72637	-0.0800796	-0.0916752	0.0607214	0.106438	-0.0125948	-0.0710925	
4.82587	-0.0795955	-0.0929562	0.0576009	0.104779	-0.0064509	-0.0638223	
4.92537	-0.0790819	-0.0941708	0.054341	0.102783	-0.00026646	-0.0560714	
5.02488	-0.0785376	-0.0953155	0.0509442	0.100443	0.00591973	-0.0478807	
5.12438	-0.0779618	-0.0963865	0.0474137	0.0977529	0.0120656	-0.0392989	
5.22388	-0.0773534	-0.09738	0.0437539	0.0947083	0.018126	-0.0303835	
5.32338	-0.0767113	-0.0982921	0.03997	0.0913068	0.024053	-0.0212	
5.42289	-0.0760345	-0.0991189	0.0360684	0.0875481	0.0297961	-0.0118221	
5.52239	-0.0753221	-0.0998565	0.0320567	0.0834339	0.0353028	-0.00233189	
5.62189	-0.0745731	-0.100501	0.0279434	0.0789684	0.0405192	0.00718136	
5.72139	-0.0737865	-0.101048	0.0237383	0.0741584	0.0453901	0.0166212	
5.8209	-0.0729615	-0.101494	0.0194525	0.0690131	0.0498602	0.0258851	
5.9204	-0.072097	-0.101834	0.0150983	0.063545	0.0538746	0.0348654	
6.0199	-0.0711922	-0.102065	0.010689	0.0577694	0.0573796	0.0434505	
6.1194	-0.0702463	-0.102183	0.00623953	0.0517048	0.0603238	0.0515264	
6.21891	-0.0692585	-0.102184	0.00176577	0.0453728	0.0626586	0.0589784	
6.31841	-0.068228	-0.102063	-0.00271508	0.0387986	0.0643397	0.0656928	
6.41791	-0.0671541	-0.101818	-0.00718467	0.0320105	0.065328	0.0715591	
6.51741	-0.0660361	-0.101445	-0.0116235	0.0250404	0.0655905	0.0764723	
6.61692	-0.0648734	-0.100939	-0.0160111	0.0179234	0.0651014	0.0803351	
6.71642	-0.0636654	-0.100298	-0.0203258	0.0106981	0.0638436	0.0830606	
6.81592	-0.0624116	-0.0995189	-0.0245453	0.0034062	0.0618088	0.0845744	
6.91542	-0.0611117	-0.098598	-0.0286463	-0.00390759	0.0589996	0.0848176	
7.01493	-0.0597651	-0.0975326	-0.032605	-0.0111956	0.0554292	0.0837493	
7.11443	-0.0583717	-0.0963203	-0.036397	-0.0184075	0.0511232	0.0813483	
7.21393	-0.0569311	-0.0949587	-0.0399976	-0.0254908	0.0461191	0.0776158	
7.31343	-0.0554434	-0.0934458	-0.043382	-0.0323909	0.0404677	0.0725772	
7.41294	-0.0539084	-0.0917798	-0.0465254	-0.0390519	0.0342324	0.0662834	
7.51244	-0.0523261	-0.0899594	-0.0494031	-0.0454166	0.0274898	0.0588118	
7.61194	-0.0506968	-0.0879835	-0.0519912	-0.0514274	0.0203286	0.0502668	
7.71144	-0.0490207	-0.0858515	-0.0542663	-0.0570268	0.0128498	0.0407801	
7.81095	-0.0472981	-0.0835632	-0.0562062	-0.062158	0.00516482	0.0305092	
7.91045	-0.0455295	-0.0811187	-0.0577899	-0.0667657	-0.00260514	0.0196364	
8.00995	-0.0437155	-0.0785188	-0.0589979	-0.0707966	-0.0103311	0.00836628	
8.10945	-0.0418568	-0.0757647	-0.0598126	-0.0742003	-0.0178783	-0.00307741	
8.20896	-0.0399543	-0.072858	-0.0602187	-0.0769304	-0.0251084	-0.0144557	
8.30846	-0.0380088	-0.0698009	-0.0602033	-0.0789447	-0.0318821	-0.0255189	
8.40796	-0.0360215	-0.0665963	-0.0597561	-0.0802067	-0.0380621	-0.0360126	
8.50746	-0.0339936	-0.0632475	-0.0588701	-0.0806859	-0.0435164	-0.045683	
8.60697	-0.0319265	-0.0597586	-0.0575414	-0.0803588	-0.0481211	-0.0542842	
8.70647	-0.0298217	-0.056134	-0.05577	-0.0792099	-0.0517643	-0.0615852	
8.80597	-0.0276809	-0.0523792	-0.0535593	-0.077232	-0.0543491	-0.0673765	
8.90547	-0.0255058	-0.0485001	-0.0509172	-0.0744273	-0.0557971	-0.0714785	
9.00498	-0.0232985	-0.0445031	-0.0478556	-0.0708076	-0.0560515	-0.0737473	
9.10448	-0.0210611	-0.0403956	-0.0443908	-0.0663953	-0.05508	-0.0740825	
9.20398	-0.0187959	-0.0361856	-0.0405438	-0.0612231	-0.0528769	-0.072432	
9.30348	-0.0165053	-0.0318817	-0.03634	-0.0553349	-0.0494656	-0.0687974	
9.40299	-0.0141919	-0.0274934	-0.0318095	-0.0487855	-0.0448995	-0.0632372	
9.50249	-0.0118586	-0.0230306	-0.0269867	-0.0416406	-0.0392626	-0.0558692	
9.60199	-0.00950812	-0.0185041	-0.0219109	-0.0339765	-0.0326694	-0.0468698	
9.70149	-0.00714371	-0.0139253	-0.0166251	-0.02588	-0.0252638	-0.0364731	
9.801	-0.00476858	-0.00930647	-0.0111768	-0.0174472	-0.0172168	-0.0249664	
9.9005	-0.00238616	-0.00466023	-0.00561702	-0.00878304	-0.00872372	-0.0126842	
